Generation,Best,Worst,Average
372,44,18,32.625
373,45,20,33.229166666666664
374,43,18,32.6875
375,44,20,33.0625
376,42,20,32.208333333333336
377,42,23,32.395833333333336
378,45,15,32.291666666666664
379,48,24,33.5625
380,40,25,32.9375
381,42,15,33.333333333333336
382,45,14,32.729166666666664
383,42,10,31.333333333333332
384,43,21,32.875
385,43,25,33.708333333333336
386,42,7,32.541666666666664
387,48,8,32.8125
388,42,11,31.9375
389,43,22,32.708333333333336
390,41,16,33.104166666666664
391,43,25,33.854166666666664
392,44,24,33.625
393,44,21,32.666666666666664
394,44,12,30.979166666666668
395,39,23,31.229166666666668
396,43,19,31.9375
397,42,19,32.4375
398,41,20,33.145833333333336
399,44,17,32.583333333333336
400,43,18,31.895833333333332
401,45,11,31.0
402,43,26,33.8125
403,40,15,33.041666666666664
404,42,22,33.833333333333336
405,42,20,33.479166666666664
406,45,21,32.520833333333336
407,46,21,32.958333333333336
408,41,28,34.104166666666664
409,43,22,33.666666666666664
410,42,25,32.791666666666664
411,46,16,32.395833333333336
412,42,22,32.166666666666664
413,42,25,33.208333333333336
414,43,21,33.5
415,42,24,33.75
416,41,24,31.75
417,41,18,33.104166666666664
418,46,23,33.333333333333336
419,45,16,33.104166666666664
420,43,21,33.354166666666664
421,46,17,32.604166666666664
422,43,7,33.291666666666664
423,43,20,32.958333333333336
424,44,22,32.0625
425,42,15,33.145833333333336
426,44,24,33.4375
427,44,10,32.708333333333336
428,40,22,33.458333333333336
429,41,23,32.583333333333336
430,48,12,31.604166666666668
431,45,19,33.270833333333336
432,43,23,32.541666666666664
433,42,20,33.083333333333336
434,49,8,32.375
435,43,12,31.395833333333332
436,47,15,33.083333333333336
437,46,21,34.125
438,42,22,33.145833333333336
439,43,21,32.520833333333336
440,43,20,32.208333333333336
441,41,12,32.020833333333336
442,41,16,32.6875
443,45,19,32.354166666666664
444,42,24,33.145833333333336
445,45,7,32.645833333333336
446,46,5,31.1875
447,43,16,32.666666666666664
448,45,20,32.229166666666664
449,48,9,31.833333333333332
450,43,19,32.3125
451,41,17,32.479166666666664
452,46,8,32.729166666666664
453,48,9,31.708333333333332
454,44,16,32.8125
455,40,15,31.25
456,48,17,33.666666666666664
457,43,14,32.041666666666664
458,42,21,33.979166666666664
459,42,8,32.229166666666664
460,44,16,31.604166666666668
461,42,20,33.104166666666664
462,43,9,30.6875
463,44,20,32.583333333333336
464,44,20,32.979166666666664
465,43,18,32.895833333333336
466,44,21,32.291666666666664
467,45,18,32.041666666666664
468,41,19,32.229166666666664
469,44,19,33.041666666666664
470,50,16,33.145833333333336
471,46,21,33.208333333333336
472,45,20,33.0625
473,44,26,33.229166666666664
474,48,13,32.9375
475,43,20,33.229166666666664
476,43,19,33.6875
477,43,22,32.895833333333336
478,49,18,32.8125
479,44,5,34.5
480,50,19,33.958333333333336
481,44,9,31.645833333333332
482,47,13,31.5625
483,53,19,34.041666666666664
484,53,23,33.958333333333336
485,48,16,33.791666666666664
486,55,12,33.666666666666664
487,48,6,32.104166666666664
488,54,8,33.770833333333336
489,50,8,33.75
490,57,16,36.0
491,54,17,38.520833333333336
492,60,18,38.625
493,53,26,40.6875
494,52,19,40.541666666666664
495,55,20,42.479166666666664
496,56,7,42.479166666666664
497,54,26,43.5
498,54,20,41.979166666666664
499,53,28,41.5625
500,57,26,42.479166666666664
501,54,14,40.8125
502,55,11,42.4375
503,57,31,43.708333333333336
504,62,17,40.604166666666664
505,55,24,42.291666666666664
506,54,24,42.3125
507,56,25,43.0
508,53,30,43.0625
509,60,29,42.541666666666664
510,53,26,41.416666666666664
511,56,27,41.916666666666664
512,54,8,41.4375
513,56,21,42.5625
514,52,22,41.166666666666664
515,58,29,43.5
516,53,12,40.6875
517,54,33,43.1875
518,57,21,41.625
519,57,21,42.6875
520,54,16,41.916666666666664
521,55,29,44.020833333333336
522,55,22,41.395833333333336
523,54,30,41.895833333333336
524,53,24,39.5625
525,54,22,40.3125
526,53,18,41.333333333333336
527,53,17,40.291666666666664
528,55,7,42.0
529,53,17,41.395833333333336
530,59,21,41.625
531,55,28,42.1875
532,56,17,41.958333333333336
533,59,17,42.479166666666664
534,53,18,41.5625
535,55,31,42.708333333333336
536,53,20,41.125
