Generation,Best,Worst,Average
150,56,12,40.166666666666664
151,56,5,39.625
152,52,22,42.395833333333336
153,53,13,41.291666666666664
154,53,17,41.375
155,56,8,40.208333333333336
156,55,11,40.1875
157,58,12,40.9375
158,53,7,38.583333333333336
159,60,6,40.395833333333336
160,54,11,42.854166666666664
161,53,7,39.625
162,51,20,39.125
163,53,6,39.625
164,53,6,40.0625
165,55,5,41.1875
166,53,8,37.1875
167,54,8,41.083333333333336
168,55,16,41.333333333333336
169,56,12,38.125
170,52,15,40.5625
171,54,8,40.125
172,53,19,41.520833333333336
173,60,5,40.6875
174,54,10,39.666666666666664
175,52,11,39.3125
176,56,10,42.166666666666664
177,54,9,42.479166666666664
178,51,18,42.895833333333336
179,55,9,41.020833333333336
180,51,10,37.208333333333336
181,57,13,42.166666666666664
182,58,11,39.854166666666664
183,60,16,42.895833333333336
184,57,11,40.791666666666664
185,55,11,39.458333333333336
186,52,8,36.5625
187,55,11,39.3125
188,52,8,40.666666666666664
189,53,9,38.479166666666664
190,51,10,39.25
191,55,18,41.479166666666664
192,54,11,40.666666666666664
193,55,12,39.020833333333336
194,56,10,41.125
195,54,8,40.604166666666664
196,54,11,41.875
197,54,7,40.395833333333336
198,54,14,39.270833333333336
199,58,11,41.041666666666664
200,53,8,37.416666666666664
201,57,6,40.020833333333336
202,61,8,40.375
203,54,10,42.125
204,52,18,41.166666666666664
205,55,13,39.375
206,57,13,42.083333333333336
207,56,17,41.479166666666664
208,55,18,44.395833333333336
209,55,24,41.5
210,57,4,40.479166666666664
211,53,9,41.604166666666664
212,56,13,40.25
213,58,14,42.958333333333336
214,56,11,43.25
215,53,10,40.958333333333336
216,54,13,43.416666666666664
217,55,11,43.416666666666664
218,53,18,40.770833333333336
219,56,6,40.916666666666664
220,53,9,40.770833333333336
221,59,10,40.9375
222,55,8,39.979166666666664
223,52,22,41.0625
224,56,18,41.770833333333336
225,55,15,39.375
226,53,7,43.0
227,54,20,40.979166666666664
228,58,8,41.541666666666664
229,59,9,40.479166666666664
230,57,8,39.854166666666664
231,50,9,38.020833333333336
232,51,12,40.125
233,54,4,40.3125
234,55,11,43.354166666666664
235,53,16,40.791666666666664
236,52,13,40.104166666666664
237,57,11,40.270833333333336
238,53,7,40.208333333333336
239,52,20,40.583333333333336
240,57,13,39.416666666666664
241,53,8,41.916666666666664
242,54,8,39.625
243,56,13,41.833333333333336
244,53,13,39.895833333333336
245,54,11,43.375
246,52,13,40.729166666666664
247,52,25,42.604166666666664
248,54,26,42.541666666666664
249,56,25,44.583333333333336
250,52,26,42.833333333333336
251,63,17,42.895833333333336
252,56,14,41.625
253,58,11,41.458333333333336
254,56,20,42.5
255,52,10,38.291666666666664
256,54,8,39.791666666666664
257,54,7,37.229166666666664
258,53,10,39.0625
259,56,17,41.604166666666664
260,55,8,37.833333333333336
261,52,7,39.75
262,57,10,39.291666666666664
263,54,14,40.375
264,57,12,39.5625
265,54,12,39.9375
266,54,14,40.145833333333336
267,55,7,42.166666666666664
268,59,14,40.4375
269,56,6,41.1875
270,56,8,37.958333333333336
271,52,8,40.666666666666664
272,57,10,40.5
273,53,11,40.666666666666664
274,57,7,40.458333333333336
275,60,8,41.0
276,57,13,42.166666666666664
277,55,9,42.0
278,55,7,39.604166666666664
279,57,12,40.083333333333336
280,53,18,42.104166666666664
281,53,19,42.1875
282,52,16,42.104166666666664
283,54,11,41.541666666666664
284,55,7,40.208333333333336
285,56,24,40.458333333333336
286,56,15,40.479166666666664
287,58,12,42.25
288,56,22,42.333333333333336
289,56,7,40.979166666666664
290,59,24,42.5
291,55,15,41.666666666666664
292,56,12,39.5625
293,53,12,40.0
294,53,10,41.145833333333336
295,59,12,41.729166666666664
296,53,7,40.854166666666664
297,58,11,41.645833333333336
298,56,9,41.75
299,57,7,41.583333333333336
300,56,16,41.020833333333336
301,51,22,39.208333333333336
302,57,8,39.458333333333336
303,51,14,40.104166666666664
304,55,6,38.395833333333336
305,57,14,39.625
306,53,9,38.083333333333336
307,53,6,39.979166666666664
308,52,18,41.291666666666664
309,58,13,39.145833333333336
310,56,10,39.5
311,51,11,41.5
312,54,12,41.1875
313,56,8,41.375
314,53,11,39.395833333333336
315,56,12,39.145833333333336
316,50,7,38.25
317,53,16,37.6875
