Generation,Best,Worst,Average
365,60,6,42.229166666666664
366,59,6,38.791666666666664
367,55,7,35.5625
368,57,6,38.645833333333336
369,53,9,35.4375
370,55,5,39.375
371,56,12,38.8125
372,61,15,41.375
373,60,11,36.895833333333336
374,55,7,40.041666666666664
375,54,10,38.791666666666664
376,58,7,39.083333333333336
377,53,7,38.895833333333336
378,52,7,36.3125
379,59,11,43.5
380,54,8,40.5625
381,58,4,39.0
382,54,8,38.833333333333336
383,53,11,40.8125
384,52,9,39.416666666666664
385,55,9,39.6875
386,56,7,40.5625
387,55,21,40.9375
388,58,10,41.25
389,57,10,39.166666666666664
390,58,7,40.0
391,53,9,39.1875
392,60,11,39.75
393,59,19,42.979166666666664
394,59,9,40.291666666666664
395,55,24,41.729166666666664
396,60,5,38.708333333333336
397,54,11,40.1875
398,55,6,40.395833333333336
399,57,8,41.229166666666664
400,57,12,41.458333333333336
401,55,12,38.666666666666664
402,52,12,39.4375
403,54,12,40.895833333333336
404,56,6,40.229166666666664
405,58,6,39.0
406,57,9,37.875
407,58,15,39.333333333333336
408,55,8,40.3125
409,58,9,37.416666666666664
410,57,7,39.5
411,54,10,41.291666666666664
412,54,7,34.854166666666664
413,56,11,40.479166666666664
414,51,13,39.0625
415,54,12,39.708333333333336
416,60,8,41.75
417,55,7,39.9375
418,55,19,41.354166666666664
419,54,14,39.333333333333336
420,53,5,39.145833333333336
421,55,12,41.3125
422,56,7,40.145833333333336
423,54,6,36.875
424,53,9,37.3125
425,60,10,40.041666666666664
426,55,11,41.0625
427,55,9,37.6875
428,50,9,37.9375
429,56,8,39.25
430,57,14,40.020833333333336
431,53,9,40.583333333333336
432,53,12,38.416666666666664
433,50,21,40.395833333333336
434,54,6,38.5625
435,55,16,40.3125
436,54,6,38.041666666666664
437,53,20,41.854166666666664
438,55,25,42.5625
439,52,18,40.270833333333336
440,56,13,41.583333333333336
441,53,11,38.791666666666664
442,58,8,41.604166666666664
443,52,9,39.0
444,50,7,35.9375
