Generation,Best,Worst,Average
18063,69,25,51.125
18064,65,13,50.6875
18065,69,30,53.583333333333336
18066,65,22,50.3125
18067,64,8,50.3125
18068,64,26,51.604166666666664
18069,65,13,51.479166666666664
18070,65,34,54.041666666666664
18071,64,18,51.770833333333336
18072,65,24,52.604166666666664
18073,66,34,52.895833333333336
18074,63,8,50.625
18075,68,32,50.5
18076,64,44,54.75
18077,64,34,51.958333333333336
18078,67,10,50.791666666666664
18079,67,15,48.75
18080,64,8,48.354166666666664
18081,63,27,50.375
18082,68,19,52.520833333333336
18083,65,24,51.458333333333336
18084,73,21,50.104166666666664
18085,70,27,51.645833333333336
18086,65,21,50.708333333333336
18087,65,16,51.895833333333336
18088,64,15,50.4375
18089,62,19,50.895833333333336
18090,64,9,50.3125
18091,68,10,49.291666666666664
18092,67,21,51.020833333333336
18093,66,25,50.625
18094,66,32,50.770833333333336
18095,66,14,51.5625
18096,66,19,49.354166666666664
18097,64,20,51.1875
18098,69,25,51.583333333333336
18099,70,28,52.6875
18100,62,23,50.479166666666664
18101,69,13,50.583333333333336
18102,63,9,48.958333333333336
18103,68,19,50.0
18104,68,15,52.166666666666664
18105,65,17,50.354166666666664
18106,61,16,48.916666666666664
18107,72,14,49.1875
18108,64,23,50.770833333333336
18109,71,21,52.75
18110,68,22,50.145833333333336
18111,71,21,52.666666666666664
18112,63,22,52.479166666666664
18113,64,28,53.291666666666664
18114,67,11,51.1875
18115,65,10,51.958333333333336
18116,70,19,50.166666666666664
18117,72,21,51.604166666666664
18118,62,9,49.479166666666664
18119,66,13,52.354166666666664
18120,63,33,51.166666666666664
18121,71,22,48.5
18122,68,10,50.166666666666664
18123,68,33,52.125
18124,68,19,52.0
18125,67,10,52.4375
18126,66,22,51.854166666666664
18127,66,13,53.625
18128,72,27,52.125
18129,63,31,52.4375
18130,64,12,51.145833333333336
18131,65,7,51.854166666666664
18132,63,28,53.1875
18133,68,31,53.770833333333336
18134,64,24,50.020833333333336
18135,70,12,51.291666666666664
18136,66,27,52.916666666666664
18137,68,15,51.458333333333336
18138,65,13,52.833333333333336
18139,65,32,53.458333333333336
18140,65,16,51.0625
18141,67,16,50.791666666666664
18142,65,18,51.916666666666664
18143,66,19,52.5
18144,66,18,50.520833333333336
18145,67,19,51.625
18146,66,17,51.041666666666664
18147,62,24,50.854166666666664
18148,69,27,50.083333333333336
18149,66,20,50.958333333333336
18150,64,13,49.729166666666664
18151,64,29,52.8125
18152,61,20,49.166666666666664
18153,68,15,50.354166666666664
18154,66,21,52.375
18155,64,16,49.9375
18156,72,18,52.583333333333336
18157,70,8,52.854166666666664
18158,67,24,52.666666666666664
18159,64,28,50.270833333333336
18160,65,18,49.104166666666664
18161,66,13,51.166666666666664
18162,61,10,48.270833333333336
18163,63,17,48.645833333333336
18164,67,24,54.25
18165,65,26,52.979166666666664
18166,68,13,51.354166666666664
18167,71,17,51.0625
18168,64,24,53.625
18169,64,22,51.3125
18170,63,14,51.625
18171,67,16,51.479166666666664
18172,69,39,53.25
18173,65,9,54.270833333333336
18174,63,28,53.270833333333336
18175,62,11,48.479166666666664
18176,62,12,52.0
18177,64,9,49.479166666666664
18178,69,32,53.6875
18179,63,20,52.25
18180,67,11,52.4375
18181,69,24,52.125
18182,66,38,53.895833333333336
18183,71,26,50.25
18184,66,31,52.875
18185,65,11,49.479166666666664
18186,65,11,52.229166666666664
18187,67,8,50.4375
18188,63,12,49.916666666666664
18189,64,8,50.208333333333336
18190,62,10,50.770833333333336
18191,64,18,51.895833333333336
18192,69,8,49.625
18193,69,32,53.166666666666664
18194,64,24,51.583333333333336
18195,64,23,49.916666666666664
18196,65,28,52.291666666666664
18197,63,24,51.895833333333336
18198,64,33,51.791666666666664
18199,69,21,52.6875
18200,67,12,52.104166666666664
18201,66,10,47.354166666666664
18202,63,11,50.291666666666664
18203,65,22,49.729166666666664
18204,67,28,51.979166666666664
18205,66,19,52.145833333333336
18206,69,21,53.5
18207,65,23,51.5
18208,68,22,52.229166666666664
18209,63,8,49.583333333333336
18210,68,32,52.458333333333336
18211,68,9,51.083333333333336
18212,69,24,53.1875
18213,69,36,53.8125
18214,62,30,52.895833333333336
18215,68,12,49.520833333333336
18216,64,23,50.875
18217,67,10,53.979166666666664
18218,64,9,52.604166666666664
18219,68,9,52.729166666666664
18220,71,24,53.291666666666664
18221,67,20,52.8125
18222,62,16,50.4375
18223,64,28,53.020833333333336
18224,64,26,51.333333333333336
18225,64,32,54.395833333333336
18226,65,21,51.5625
18227,63,22,52.958333333333336
18228,62,23,50.833333333333336
18229,66,26,52.333333333333336
18230,62,9,50.208333333333336
18231,63,21,54.416666666666664
18232,65,12,48.9375
18233,62,16,52.166666666666664
18234,62,22,51.145833333333336
18235,68,20,51.895833333333336
18236,65,27,53.333333333333336
18237,65,25,51.291666666666664
18238,65,18,51.770833333333336
18239,70,16,51.854166666666664
18240,65,23,53.666666666666664
18241,66,37,53.875
18242,64,12,49.979166666666664
18243,64,30,53.416666666666664
18244,63,31,53.208333333333336
18245,69,11,51.833333333333336
18246,64,15,49.708333333333336
18247,62,13,49.395833333333336
18248,66,20,49.104166666666664
18249,64,11,50.25
18250,69,30,53.354166666666664
18251,66,20,51.75
18252,63,14,50.625
18253,64,25,52.458333333333336
18254,70,11,52.875
18255,67,12,53.979166666666664
18256,65,8,52.208333333333336
18257,64,29,51.770833333333336
18258,66,30,53.75
18259,65,28,53.645833333333336
18260,65,31,54.625
18261,65,9,50.0625
18262,64,31,51.729166666666664
18263,65,32,52.395833333333336
18264,65,31,51.6875
18265,72,4,52.541666666666664
18266,71,23,52.5625
18267,67,9,50.854166666666664
18268,64,27,52.916666666666664
18269,65,18,52.770833333333336
18270,67,21,51.083333333333336
18271,64,29,53.229166666666664
18272,68,13,49.729166666666664
18273,69,20,53.041666666666664
18274,66,13,49.708333333333336
18275,65,31,54.333333333333336
18276,65,17,51.354166666666664
18277,70,15,52.5
18278,65,20,51.791666666666664
18279,65,31,52.729166666666664
18280,65,13,50.229166666666664
18281,63,17,52.354166666666664
18282,64,13,51.979166666666664
18283,64,16,50.5625
18284,64,16,50.041666666666664
18285,70,36,53.8125
18286,61,17,48.291666666666664
18287,64,10,53.270833333333336
18288,68,22,52.4375
18289,64,7,50.9375
18290,66,34,53.333333333333336
18291,69,22,52.8125
18292,64,7,51.083333333333336
18293,64,20,49.875
18294,67,30,55.375
18295,72,30,53.895833333333336
18296,68,20,50.1875
18297,63,20,51.583333333333336
18298,66,25,51.1875
18299,63,14,49.5
18300,67,28,50.854166666666664
18301,64,24,50.458333333333336
18302,68,18,52.479166666666664
18303,66,16,51.041666666666664
18304,64,12,49.6875
18305,66,26,51.520833333333336
18306,68,22,53.0
18307,68,8,51.875
18308,64,19,49.833333333333336
18309,64,28,52.916666666666664
18310,66,13,51.645833333333336
18311,68,25,52.979166666666664
18312,68,28,51.791666666666664
18313,63,11,51.0
18314,67,19,52.958333333333336
18315,66,21,52.25
18316,66,19,51.916666666666664
18317,68,17,51.583333333333336
18318,65,31,53.4375
18319,65,15,50.979166666666664
18320,67,29,51.791666666666664
18321,66,14,50.0625
18322,65,7,52.75
18323,64,19,53.625
18324,65,19,50.958333333333336
18325,69,24,52.625
18326,63,32,50.6875
18327,69,17,50.604166666666664
18328,71,28,53.75
18329,68,4,53.125
18330,67,8,50.979166666666664
18331,62,24,51.25
18332,66,20,51.395833333333336
18333,66,32,54.458333333333336
18334,68,17,52.0
18335,68,20,52.645833333333336
18336,67,32,52.5625
18337,68,22,52.604166666666664
18338,67,16,50.75
18339,63,26,52.708333333333336
18340,66,22,52.395833333333336
18341,64,10,50.395833333333336
18342,65,20,51.5
18343,64,18,51.5
18344,68,15,50.5625
18345,62,10,48.791666666666664
18346,67,18,49.291666666666664
18347,68,25,49.729166666666664
18348,68,20,50.979166666666664
18349,66,15,52.645833333333336
18350,63,20,52.1875
18351,65,9,50.625
18352,65,24,52.875
18353,65,33,50.875
18354,63,10,49.416666666666664
18355,63,24,50.666666666666664
18356,63,23,53.145833333333336
18357,64,8,49.479166666666664
18358,68,10,52.0
18359,64,16,51.895833333333336
18360,64,17,53.520833333333336
18361,60,19,47.604166666666664
18362,65,23,49.104166666666664
18363,66,25,51.583333333333336
18364,66,25,49.770833333333336
18365,63,11,52.0
18366,65,37,55.666666666666664
18367,69,33,53.75
18368,66,19,52.333333333333336
18369,66,35,54.104166666666664
18370,66,23,54.020833333333336
18371,66,18,51.8125
18372,65,17,51.0
18373,64,31,53.229166666666664
18374,64,30,53.020833333333336
18375,66,23,51.041666666666664
18376,64,32,53.395833333333336
18377,64,30,52.520833333333336
18378,64,17,51.541666666666664
18379,65,18,51.020833333333336
18380,70,9,51.0625
18381,66,22,54.708333333333336
18382,65,27,52.541666666666664
18383,64,15,52.229166666666664
18384,64,13,49.875
18385,65,23,51.125
18386,63,16,50.541666666666664
18387,62,16,49.75
18388,67,27,52.9375
18389,67,17,50.9375
18390,64,10,51.166666666666664
18391,62,15,45.770833333333336
18392,64,6,48.520833333333336
18393,67,33,52.3125
18394,67,30,53.541666666666664
18395,63,26,51.854166666666664
18396,64,13,49.5625
18397,63,14,51.1875
18398,68,20,50.895833333333336
18399,70,28,51.770833333333336
18400,62,13,51.541666666666664
18401,68,9,51.8125
18402,65,36,53.666666666666664
18403,66,8,49.291666666666664
18404,64,16,50.020833333333336
18405,66,17,49.229166666666664
18406,63,34,52.979166666666664
18407,66,14,52.145833333333336
18408,66,22,52.958333333333336
18409,65,12,51.125
18410,65,14,51.770833333333336
18411,66,11,48.75
18412,64,11,50.979166666666664
18413,67,12,52.333333333333336
18414,67,24,54.291666666666664
18415,63,19,53.125
18416,63,9,49.604166666666664
18417,68,25,53.520833333333336
18418,66,19,52.979166666666664
18419,68,29,53.104166666666664
18420,63,13,51.208333333333336
18421,65,27,51.979166666666664
18422,68,31,52.958333333333336
18423,63,17,50.979166666666664
18424,70,24,54.270833333333336
18425,66,15,52.6875
18426,68,25,53.458333333333336
18427,64,39,54.166666666666664
18428,65,31,53.854166666666664
18429,68,9,52.270833333333336
18430,68,17,50.395833333333336
18431,65,20,50.666666666666664
18432,65,7,51.0
18433,65,19,53.125
18434,65,14,52.458333333333336
18435,65,11,49.854166666666664
18436,67,32,53.1875
18437,63,24,50.458333333333336
18438,67,26,52.5625
18439,66,10,51.625
18440,67,9,51.479166666666664
18441,65,29,54.020833333333336
18442,63,18,51.104166666666664
18443,64,39,53.854166666666664
18444,71,15,51.520833333333336
18445,70,31,53.3125
18446,68,12,50.0625
18447,71,28,53.5
18448,66,11,51.583333333333336
18449,64,18,52.395833333333336
18450,67,28,52.520833333333336
18451,65,21,52.729166666666664
18452,67,11,49.6875
18453,66,15,50.958333333333336
18454,65,25,52.0625
18455,65,17,51.979166666666664
18456,65,7,52.541666666666664
18457,67,15,51.9375
18458,68,13,50.791666666666664
18459,66,14,53.229166666666664
18460,65,12,51.541666666666664
18461,67,21,54.166666666666664
18462,66,18,53.208333333333336
18463,68,26,51.541666666666664
18464,73,11,51.125
18465,66,10,53.8125
18466,63,21,52.4375
18467,70,16,52.395833333333336
18468,67,24,53.145833333333336
18469,64,17,52.8125
18470,66,18,51.5625
18471,67,22,53.083333333333336
18472,67,26,52.1875
18473,67,14,52.0
18474,71,11,52.083333333333336
18475,64,39,55.041666666666664
18476,73,16,53.833333333333336
18477,71,29,54.458333333333336
18478,65,9,51.708333333333336
18479,66,21,51.395833333333336
18480,64,16,49.75
18481,68,19,51.604166666666664
18482,64,31,51.770833333333336
18483,66,5,50.458333333333336
18484,70,17,49.916666666666664
18485,62,24,50.666666666666664
18486,69,29,52.979166666666664
18487,63,27,51.8125
18488,64,28,51.770833333333336
18489,69,9,51.875
18490,67,28,53.541666666666664
18491,68,22,53.916666666666664
18492,68,28,52.270833333333336
18493,63,11,51.5
18494,66,23,53.020833333333336
18495,64,30,53.0
18496,64,20,50.895833333333336
18497,65,20,50.958333333333336
18498,68,18,51.291666666666664
18499,65,29,54.0
18500,66,20,51.791666666666664
18501,66,12,51.958333333333336
18502,65,19,49.458333333333336
18503,64,32,53.958333333333336
18504,67,30,54.729166666666664
18505,68,10,49.791666666666664
18506,67,21,51.75
18507,65,8,49.291666666666664
18508,64,13,51.1875
18509,64,25,50.6875
18510,62,12,50.3125
18511,64,21,52.875
18512,70,15,53.625
18513,65,13,52.166666666666664
18514,62,13,51.125
18515,65,19,53.3125
18516,65,26,54.375
18517,68,15,51.6875
18518,71,37,53.166666666666664
18519,65,9,52.166666666666664
18520,71,19,53.770833333333336
18521,66,19,53.229166666666664
18522,72,19,51.0
18523,65,12,52.083333333333336
18524,65,26,52.833333333333336
18525,69,7,50.0625
18526,66,20,52.708333333333336
18527,63,23,53.854166666666664
18528,67,26,52.541666666666664
18529,65,23,53.291666666666664
18530,67,10,49.1875
18531,66,25,52.5625
18532,69,27,53.354166666666664
18533,64,12,54.416666666666664
18534,69,17,49.979166666666664
18535,65,29,50.5
18536,66,10,51.375
18537,62,18,50.4375
18538,65,33,51.645833333333336
18539,65,30,53.166666666666664
18540,65,24,52.458333333333336
18541,65,10,50.541666666666664
18542,70,21,51.958333333333336
18543,66,19,52.8125
18544,66,13,51.125
18545,68,19,53.5625
18546,67,30,54.145833333333336
18547,67,23,54.270833333333336
18548,64,21,54.020833333333336
18549,68,28,52.708333333333336
18550,69,19,51.375
18551,67,19,50.666666666666664
18552,66,12,52.833333333333336
18553,64,20,51.0
18554,68,10,48.3125
18555,70,14,50.270833333333336
18556,64,27,54.854166666666664
18557,64,13,50.875
18558,68,13,51.9375
18559,67,20,50.520833333333336
18560,70,19,52.916666666666664
18561,63,12,48.75
18562,64,21,52.770833333333336
18563,67,9,51.458333333333336
18564,66,16,53.166666666666664
18565,68,21,51.895833333333336
18566,67,18,50.9375
18567,64,26,50.791666666666664
18568,69,13,52.083333333333336
18569,65,7,49.708333333333336
18570,64,23,50.6875
18571,64,16,49.833333333333336
18572,69,16,48.4375
18573,66,20,49.916666666666664
18574,68,10,53.145833333333336
18575,63,20,53.208333333333336
18576,65,30,51.458333333333336
18577,69,20,51.9375
18578,70,22,54.166666666666664
18579,68,18,51.416666666666664
18580,68,19,52.1875
18581,65,23,52.6875
18582,73,28,53.458333333333336
18583,66,14,50.541666666666664
18584,67,21,52.083333333333336
18585,64,27,52.895833333333336
18586,64,19,50.208333333333336
18587,62,14,50.354166666666664
18588,65,12,47.895833333333336
18589,67,25,50.8125
18590,66,40,53.5
18591,74,18,53.708333333333336
18592,63,10,52.041666666666664
18593,67,20,50.041666666666664
18594,66,11,51.4375
18595,75,8,50.791666666666664
18596,63,8,52.166666666666664
18597,64,24,51.5625
18598,67,32,52.645833333333336
18599,67,35,54.916666666666664
18600,64,18,51.833333333333336
18601,65,9,52.520833333333336
18602,67,15,50.5
18603,63,9,49.458333333333336
18604,68,23,51.958333333333336
18605,65,31,51.729166666666664
18606,65,20,52.583333333333336
18607,66,11,52.270833333333336
18608,69,36,52.333333333333336
18609,64,15,52.708333333333336
18610,67,21,53.770833333333336
18611,67,9,51.25
18612,61,28,53.145833333333336
18613,64,7,51.416666666666664
18614,65,7,46.854166666666664
18615,65,19,52.416666666666664
18616,68,10,51.583333333333336
18617,66,17,49.6875
18618,67,27,50.833333333333336
18619,68,9,50.208333333333336
18620,62,36,53.291666666666664
18621,66,20,52.625
18622,63,15,52.416666666666664
18623,65,32,52.5
18624,65,19,52.354166666666664
18625,67,9,52.604166666666664
18626,66,16,51.083333333333336
18627,69,9,51.458333333333336
18628,63,19,50.083333333333336
18629,68,33,52.916666666666664
18630,68,10,50.9375
18631,64,33,54.291666666666664
18632,64,20,50.770833333333336
18633,67,10,48.916666666666664
18634,67,24,52.25
18635,68,7,50.166666666666664
18636,67,14,49.3125
18637,67,30,53.041666666666664
18638,65,24,50.583333333333336
18639,68,19,51.791666666666664
18640,72,18,50.9375
18641,66,20,51.854166666666664
18642,66,6,49.4375
18643,67,16,51.333333333333336
18644,67,32,50.979166666666664
18645,67,6,51.895833333333336
18646,68,29,54.229166666666664
18647,64,32,53.958333333333336
18648,71,24,53.229166666666664
18649,66,14,51.854166666666664
18650,64,25,53.291666666666664
18651,64,39,55.354166666666664
18652,71,9,52.645833333333336
18653,68,37,54.145833333333336
18654,68,22,52.854166666666664
18655,62,20,50.770833333333336
18656,66,16,51.3125
18657,65,12,49.3125
18658,62,7,52.520833333333336
18659,70,33,53.0625
18660,67,22,52.895833333333336
18661,64,16,52.708333333333336
18662,67,23,52.708333333333336
18663,65,9,51.229166666666664
18664,65,13,51.1875
18665,68,19,51.0625
18666,65,8,48.291666666666664
18667,63,6,48.416666666666664
18668,62,8,48.9375
18669,66,38,54.479166666666664
18670,65,14,51.166666666666664
18671,65,6,50.770833333333336
18672,63,28,52.291666666666664
18673,62,12,50.708333333333336
18674,64,23,53.416666666666664
18675,65,18,53.333333333333336
18676,65,19,50.8125
18677,66,18,52.25
18678,68,18,50.729166666666664
18679,65,37,53.6875
18680,67,26,52.25
18681,66,27,52.229166666666664
18682,62,10,49.75
18683,63,9,48.5
18684,68,12,53.208333333333336
18685,68,24,54.125
18686,66,21,48.6875
18687,63,7,47.354166666666664
18688,65,33,51.291666666666664
18689,66,16,51.916666666666664
18690,63,23,51.583333333333336
18691,65,15,52.229166666666664
18692,70,13,49.958333333333336
18693,68,20,52.166666666666664
18694,66,20,51.208333333333336
18695,65,12,51.041666666666664
18696,66,14,51.208333333333336
18697,65,23,51.083333333333336
18698,63,29,51.541666666666664
18699,66,22,53.541666666666664
18700,67,7,50.520833333333336
18701,66,20,52.708333333333336
18702,63,26,51.604166666666664
18703,67,17,50.625
18704,65,19,52.25
18705,67,24,49.104166666666664
18706,66,31,53.520833333333336
18707,70,11,52.395833333333336
18708,66,19,51.895833333333336
18709,67,12,51.479166666666664
18710,69,18,52.1875
18711,67,23,51.75
18712,64,27,51.875
18713,68,27,51.833333333333336
18714,66,22,52.166666666666664
18715,66,16,51.020833333333336
18716,64,9,50.0
18717,66,22,53.3125
18718,66,11,49.354166666666664
18719,62,7,50.145833333333336
18720,63,6,52.229166666666664
18721,64,28,53.208333333333336
18722,64,9,52.979166666666664
18723,66,25,51.979166666666664
18724,66,11,51.375
18725,64,19,53.25
18726,66,24,53.229166666666664
18727,63,20,54.0625
18728,67,22,53.333333333333336
18729,68,21,52.333333333333336
18730,67,21,51.770833333333336
18731,66,40,53.604166666666664
18732,68,25,54.229166666666664
18733,69,29,53.291666666666664
18734,64,23,50.145833333333336
18735,70,16,49.666666666666664
18736,66,33,52.375
18737,68,38,55.5
18738,69,25,53.125
18739,69,29,52.416666666666664
18740,69,33,53.9375
18741,65,17,53.458333333333336
18742,63,11,50.666666666666664
18743,66,18,53.645833333333336
18744,72,11,53.770833333333336
18745,68,10,50.833333333333336
18746,69,8,53.354166666666664
18747,67,33,53.625
18748,65,14,50.458333333333336
18749,66,30,53.020833333333336
18750,72,19,52.625
18751,68,21,54.375
18752,65,13,51.708333333333336
18753,64,2,50.645833333333336
18754,67,32,54.125
18755,65,20,51.625
18756,65,23,53.166666666666664
18757,69,8,53.979166666666664
18758,68,26,51.520833333333336
18759,64,22,52.5625
18760,68,35,53.75
18761,62,20,52.979166666666664
18762,70,15,51.354166666666664
18763,63,23,52.25
18764,70,27,54.1875
18765,65,6,52.0625
18766,66,21,51.395833333333336
18767,68,15,48.895833333333336
18768,68,18,49.5625
18769,66,22,49.729166666666664
18770,63,10,51.479166666666664
18771,64,8,49.708333333333336
18772,70,21,51.854166666666664
18773,64,11,51.125
18774,67,7,52.416666666666664
18775,67,16,51.229166666666664
18776,66,17,51.041666666666664
18777,68,24,52.0625
18778,64,20,52.458333333333336
18779,63,15,50.1875
18780,63,28,53.041666666666664
18781,66,17,50.083333333333336
18782,69,10,51.5
18783,65,17,49.8125
18784,71,28,52.625
18785,64,26,54.333333333333336
18786,64,27,51.208333333333336
18787,67,15,52.895833333333336
18788,68,11,50.4375
18789,64,8,51.875
18790,67,8,49.729166666666664
18791,67,13,50.520833333333336
18792,63,34,53.041666666666664
18793,64,19,53.041666666666664
18794,63,20,52.416666666666664
18795,67,20,51.75
18796,68,9,52.625
18797,65,13,51.729166666666664
18798,65,9,53.5
18799,63,21,50.604166666666664
18800,64,32,51.229166666666664
18801,65,14,50.854166666666664
18802,67,30,54.083333333333336
18803,67,16,51.833333333333336
18804,69,28,53.145833333333336
18805,64,27,52.979166666666664
18806,71,20,52.1875
18807,68,16,52.770833333333336
18808,67,20,54.0
18809,68,7,50.166666666666664
18810,67,11,52.104166666666664
18811,62,24,50.1875
18812,63,14,51.145833333333336
18813,64,21,51.166666666666664
18814,68,36,54.8125
18815,66,18,53.395833333333336
18816,69,12,51.583333333333336
18817,69,10,53.020833333333336
18818,63,33,53.5
18819,65,14,51.0625
18820,68,37,53.145833333333336
18821,66,23,51.708333333333336
18822,64,24,53.333333333333336
18823,64,22,53.25
18824,67,30,54.833333333333336
18825,69,13,53.041666666666664
18826,72,34,53.895833333333336
18827,67,14,51.6875
18828,65,8,50.145833333333336
18829,68,11,53.229166666666664
18830,66,15,52.020833333333336
18831,65,7,50.083333333333336
18832,66,6,52.104166666666664
18833,67,31,54.666666666666664
18834,64,25,50.75
18835,70,18,53.625
18836,67,29,53.75
18837,65,34,52.875
18838,64,9,51.0625
18839,71,4,50.020833333333336
18840,65,11,50.5625
18841,68,24,51.1875
18842,62,27,50.104166666666664
18843,66,16,51.479166666666664
18844,64,24,51.541666666666664
18845,69,22,53.104166666666664
18846,68,8,51.833333333333336
18847,67,24,49.875
18848,68,16,51.5625
18849,63,16,50.479166666666664
18850,64,9,49.645833333333336
18851,65,13,48.229166666666664
18852,67,17,51.583333333333336
18853,68,20,51.1875
18854,67,15,51.166666666666664
18855,64,32,51.895833333333336
18856,64,13,51.3125
18857,67,9,50.458333333333336
18858,71,29,55.104166666666664
18859,71,29,53.708333333333336
18860,67,18,54.125
18861,66,11,53.354166666666664
18862,67,11,52.541666666666664
18863,71,18,52.958333333333336
18864,65,31,53.041666666666664
18865,74,10,51.354166666666664
18866,66,22,53.645833333333336
18867,65,19,50.625
18868,68,17,51.354166666666664
18869,69,11,48.416666666666664
18870,67,20,51.25
18871,64,19,50.333333333333336
18872,68,20,52.833333333333336
18873,66,12,50.3125
18874,64,34,54.1875
18875,66,34,55.854166666666664
18876,66,23,53.020833333333336
18877,67,28,52.854166666666664
18878,71,37,54.25
18879,66,23,51.979166666666664
18880,70,8,53.125
18881,62,10,50.5
18882,70,19,53.0
18883,70,15,52.416666666666664
18884,64,24,53.041666666666664
18885,66,5,51.75
18886,66,5,52.5625
18887,65,32,53.6875
18888,67,28,54.479166666666664
18889,66,23,53.583333333333336
18890,64,9,51.854166666666664
18891,62,18,51.645833333333336
18892,65,16,52.0
18893,63,8,48.791666666666664
18894,67,28,51.75
18895,65,9,50.791666666666664
18896,65,25,50.458333333333336
18897,66,38,54.729166666666664
18898,66,8,51.958333333333336
18899,65,15,51.166666666666664
18900,67,14,52.020833333333336
18901,68,11,51.375
18902,66,15,53.5
18903,71,33,54.125
18904,65,14,53.270833333333336
18905,68,22,53.083333333333336
18906,67,11,50.125
18907,67,9,53.604166666666664
18908,64,21,52.416666666666664
18909,64,25,52.041666666666664
18910,67,32,53.6875
18911,62,21,54.270833333333336
18912,65,10,52.9375
18913,67,16,53.916666666666664
18914,66,14,50.104166666666664
18915,66,18,50.5
18916,66,22,52.729166666666664
18917,64,27,51.6875
18918,66,15,51.75
18919,66,19,52.729166666666664
18920,71,10,52.604166666666664
18921,63,24,52.270833333333336
18922,69,22,53.416666666666664
18923,66,9,51.895833333333336
18924,66,4,50.666666666666664
18925,67,16,52.1875
18926,65,27,51.854166666666664
18927,66,14,51.916666666666664
18928,66,34,54.25
18929,68,12,49.895833333333336
18930,63,10,51.770833333333336
18931,65,22,50.083333333333336
18932,66,27,51.979166666666664
18933,64,25,50.083333333333336
18934,66,11,51.333333333333336
18935,67,22,50.666666666666664
18936,65,24,53.1875
18937,67,30,53.104166666666664
18938,70,7,50.208333333333336
18939,66,31,53.875
18940,67,38,53.229166666666664
18941,64,22,51.041666666666664
18942,64,13,50.833333333333336
18943,68,20,52.833333333333336
18944,68,26,51.9375
18945,66,17,50.875
18946,64,25,50.395833333333336
18947,64,6,48.708333333333336
18948,67,27,50.5
18949,65,19,48.5
18950,67,9,51.4375
18951,65,36,53.645833333333336
18952,65,24,51.4375
18953,63,11,52.875
18954,65,18,51.395833333333336
18955,64,14,50.520833333333336
18956,63,10,50.416666666666664
18957,67,9,51.166666666666664
18958,71,20,52.875
18959,67,6,51.375
18960,68,20,52.291666666666664
18961,66,17,51.25
18962,64,23,50.333333333333336
18963,66,31,54.291666666666664
18964,68,21,49.041666666666664
18965,64,24,53.854166666666664
18966,67,35,52.979166666666664
18967,68,17,51.145833333333336
18968,63,21,51.541666666666664
18969,67,19,52.3125
18970,62,26,52.625
18971,63,11,50.0
18972,68,16,53.145833333333336
18973,68,24,53.75
18974,68,19,53.583333333333336
18975,65,24,52.458333333333336
18976,70,31,53.458333333333336
18977,64,26,52.5625
18978,68,28,53.145833333333336
18979,64,39,54.083333333333336
18980,68,17,52.604166666666664
18981,67,19,49.979166666666664
18982,67,22,52.645833333333336
18983,65,26,52.895833333333336
18984,66,21,52.125
18985,65,28,53.375
18986,67,23,53.6875
18987,69,20,51.416666666666664
18988,65,28,52.583333333333336
18989,67,26,52.333333333333336
18990,69,20,54.104166666666664
18991,66,17,51.958333333333336
18992,65,9,49.583333333333336
18993,70,19,52.791666666666664
18994,64,21,50.458333333333336
18995,66,20,51.6875
18996,68,15,52.083333333333336
18997,67,26,54.333333333333336
18998,68,14,51.583333333333336
18999,68,22,53.354166666666664
19000,64,27,52.145833333333336
19001,71,32,53.395833333333336
19002,68,31,53.875
19003,66,22,52.3125
19004,64,33,54.5625
19005,63,22,51.708333333333336
19006,67,30,52.854166666666664
19007,63,33,53.3125
19008,63,34,54.166666666666664
19009,62,19,50.708333333333336
19010,66,5,50.708333333333336
19011,67,14,51.9375
19012,65,12,50.625
19013,68,10,53.729166666666664
19014,62,22,52.770833333333336
19015,67,13,50.541666666666664
19016,69,12,51.041666666666664
19017,64,8,51.041666666666664
19018,63,34,53.854166666666664
19019,66,30,51.5
19020,65,34,53.208333333333336
19021,69,11,53.1875
19022,74,34,53.5
19023,71,27,53.145833333333336
19024,64,29,53.666666666666664
19025,65,23,52.0
19026,66,10,51.229166666666664
19027,62,19,50.25
19028,69,32,53.6875
19029,70,20,54.020833333333336
19030,64,24,51.9375
19031,68,24,52.708333333333336
19032,69,23,52.0625
19033,65,26,51.833333333333336
19034,68,13,51.0625
19035,63,30,51.854166666666664
19036,66,32,53.770833333333336
19037,64,18,52.145833333333336
19038,64,24,53.104166666666664
19039,64,11,50.166666666666664
19040,66,33,53.9375
19041,62,12,50.333333333333336
19042,62,27,51.6875
19043,64,27,52.041666666666664
19044,66,21,53.375
19045,67,7,51.3125
19046,64,31,55.0
19047,66,23,52.270833333333336
19048,65,21,52.145833333333336
19049,66,31,52.166666666666664
19050,67,23,52.708333333333336
19051,65,31,53.229166666666664
19052,68,22,53.333333333333336
19053,65,29,51.375
19054,65,32,53.25
19055,70,25,54.0
19056,64,25,51.833333333333336
19057,68,21,52.145833333333336
19058,67,17,50.229166666666664
19059,67,24,50.708333333333336
19060,62,23,49.770833333333336
19061,64,25,50.208333333333336
19062,66,23,51.291666666666664
19063,68,23,53.270833333333336
19064,63,25,52.895833333333336
19065,62,24,52.041666666666664
19066,67,18,48.791666666666664
19067,65,27,52.020833333333336
19068,65,19,50.416666666666664
19069,66,18,50.541666666666664
19070,68,19,50.375
19071,66,29,51.229166666666664
19072,66,25,51.104166666666664
