Generation,Best,Worst,Average
24196,64,42,52.6875
24197,68,40,53.375
24198,61,25,54.0625
24199,64,37,52.6875
24200,65,18,50.4375
24201,61,48,54.75
24202,67,44,56.9375
24203,64,50,56.1875
24204,65,39,53.1875
24205,61,42,53.25
24206,70,33,54.8125
24207,66,49,55.5
24208,66,28,52.4375
24209,65,29,53.25
24210,62,40,53.125
24211,66,49,56.5625
24212,61,41,51.75
24213,68,29,51.3125
24214,66,47,55.25
24215,62,44,53.375
24216,61,35,52.9375
24217,62,48,55.125
24218,61,35,52.25
24219,63,46,56.25
24220,63,44,54.3125
24221,61,46,53.9375
24222,67,48,52.8125
24223,60,45,54.125
24224,64,36,53.3125
24225,66,47,54.8125
24226,67,43,55.8125
24227,61,41,51.1875
24228,64,38,54.25
24229,64,48,54.75
24230,68,44,54.9375
24231,59,36,51.75
24232,61,26,50.375
24233,68,31,53.625
24234,62,48,56.375
24235,64,37,53.6875
24236,65,47,56.5625
24237,66,37,52.25
24238,61,34,50.9375
24239,63,37,52.75
24240,62,44,55.0625
24241,64,51,56.5625
24242,63,51,56.8125
24243,65,18,53.1875
24244,66,48,56.125
24245,64,27,54.25
24246,72,30,52.875
24247,66,39,52.875
24248,62,39,52.9375
24249,63,38,53.4375
24250,66,40,52.75
24251,59,45,52.0625
24252,68,41,54.9375
24253,59,38,53.875
24254,67,40,54.375
24255,61,45,55.1875
24256,64,45,55.1875
24257,61,48,55.1875
24258,63,47,55.9375
24259,63,47,55.375
24260,64,31,52.5
24261,63,50,57.1875
24262,63,45,54.0
24263,66,42,56.0
24264,67,49,56.5
24265,63,40,53.25
24266,68,50,56.9375
24267,67,40,52.5625
24268,62,47,56.0625
24269,61,41,52.125
24270,65,40,55.3125
24271,65,48,56.8125
24272,69,42,56.0625
24273,59,44,51.0
24274,63,30,53.6875
24275,65,30,54.1875
24276,65,46,55.5625
24277,64,38,56.25
24278,61,39,53.1875
24279,63,47,56.4375
24280,61,38,52.3125
24281,71,43,56.875
24282,58,39,48.9375
24283,62,42,53.375
24284,64,27,52.5625
24285,65,32,48.25
24286,59,44,52.0625
24287,66,44,55.25
24288,60,40,51.625
24289,64,41,54.0625
24290,64,44,55.25
24291,63,33,53.6875
24292,65,49,57.6875
24293,65,52,56.125
24294,61,31,50.1875
24295,66,47,54.625
24296,63,37,52.1875
24297,63,47,55.6875
24298,60,48,54.6875
24299,62,49,55.5
24300,65,40,54.1875
24301,64,32,54.9375
24302,67,46,57.3125
24303,61,35,50.625
24304,67,35,52.625
24305,64,37,51.3125
24306,71,43,55.3125
24307,66,41,52.6875
24308,63,39,52.375
24309,60,37,51.1875
24310,68,45,54.5625
24311,62,47,53.5625
24312,66,46,55.375
24313,65,48,57.375
24314,65,46,54.5625
24315,61,37,51.5
24316,66,28,52.75
24317,63,41,54.4375
24318,65,50,55.6875
24319,65,46,56.375
24320,68,40,54.625
24321,65,47,56.0
24322,61,41,53.0
24323,61,31,48.625
24324,65,47,54.9375
24325,63,46,54.875
24326,71,31,50.3125
24327,61,36,51.75
24328,66,31,53.8125
24329,65,46,55.4375
24330,66,43,54.9375
24331,62,41,54.3125
24332,64,38,52.9375
24333,65,49,56.4375
24334,63,40,54.6875
24335,62,44,53.125
24336,62,43,54.375
24337,61,40,54.1875
24338,63,48,56.625
24339,58,28,49.75
24340,62,38,53.75
24341,64,46,54.75
24342,64,51,56.4375
24343,69,42,54.8125
24344,61,34,52.3125
24345,63,36,54.1875
24346,63,46,53.875
24347,69,40,52.875
24348,66,46,54.0625
24349,65,22,52.625
24350,64,42,55.125
24351,63,34,51.1875
24352,64,43,55.125
24353,66,44,53.625
24354,63,39,53.75
24355,64,47,54.0
24356,66,38,52.9375
24357,67,46,55.6875
24358,63,52,56.6875
24359,61,36,52.1875
24360,64,46,55.5625
24361,65,43,53.6875
24362,64,48,55.3125
24363,70,44,55.9375
24364,62,31,55.375
24365,64,46,55.375
24366,64,27,51.0
24367,62,43,53.25
24368,62,39,50.875
24369,61,35,55.25
24370,61,47,54.5625
24371,63,29,51.9375
24372,62,33,54.9375
24373,62,48,55.625
24374,62,46,53.4375
24375,64,48,55.4375
24376,69,28,51.3125
24377,66,45,55.4375
24378,65,30,53.125
24379,67,30,49.4375
24380,63,35,51.8125
24381,61,44,51.375
24382,59,42,53.1875
24383,70,45,57.4375
24384,60,47,54.875
24385,65,39,55.125
24386,67,40,53.4375
24387,62,48,55.75
24388,63,43,53.0625
24389,62,29,51.9375
24390,62,28,51.625
24391,66,41,53.4375
24392,63,41,55.375
24393,63,39,55.0625
24394,59,45,53.75
24395,68,40,54.0625
24396,64,43,55.4375
24397,63,43,54.125
24398,60,44,53.125
24399,64,21,52.9375
24400,61,28,54.3125
24401,67,45,55.75
24402,62,32,54.9375
24403,66,35,51.125
24404,68,38,53.1875
24405,63,49,57.5
24406,61,46,53.625
24407,63,43,52.5
24408,67,44,56.875
24409,66,50,58.0
24410,67,45,54.0625
24411,66,44,55.6875
24412,73,37,54.4375
24413,69,40,54.9375
24414,64,44,56.375
24415,65,44,55.5
24416,65,36,53.125
24417,66,42,52.625
24418,64,35,55.0
24419,63,39,52.75
24420,62,38,49.9375
24421,59,47,53.75
24422,61,39,52.6875
24423,62,44,54.875
24424,64,43,55.0
24425,63,48,56.6875
24426,60,48,53.8125
24427,66,42,56.0
24428,64,41,55.875
24429,60,45,53.5
24430,65,41,54.625
24431,70,50,58.125
24432,68,46,55.75
24433,65,48,56.9375
24434,63,47,56.125
24435,64,33,53.25
24436,66,44,57.875
24437,62,42,54.9375
24438,67,44,56.4375
24439,66,43,54.375
24440,65,32,52.375
24441,64,40,54.25
24442,60,47,53.6875
24443,61,41,53.0625
24444,63,50,57.3125
24445,65,46,54.6875
24446,65,41,54.75
24447,65,50,56.1875
24448,59,37,51.5625
24449,65,39,52.8125
24450,65,42,53.5
24451,62,44,55.0625
24452,62,46,55.5625
24453,65,41,53.9375
24454,69,30,54.8125
24455,62,47,55.875
24456,66,49,55.0625
24457,65,34,55.3125
24458,67,49,56.75
24459,62,30,50.4375
24460,68,36,54.75
24461,64,41,53.875
24462,59,37,51.5
24463,62,44,54.5625
24464,64,42,52.1875
24465,62,35,54.1875
24466,62,27,50.1875
24467,69,38,53.1875
24468,69,44,56.125
24469,65,49,56.0625
24470,65,48,56.3125
24471,63,34,55.125
24472,65,40,54.0
24473,64,36,52.0
24474,59,30,49.0625
24475,61,43,53.375
24476,68,46,55.4375
24477,63,46,55.625
24478,63,45,55.3125
24479,61,38,52.0
24480,70,38,53.25
24481,59,41,50.75
24482,65,35,52.8125
24483,59,39,52.125
24484,62,37,53.75
24485,62,31,51.8125
24486,69,24,53.6875
24487,63,40,53.25
24488,67,39,52.0625
24489,60,30,44.75
24490,61,49,55.1875
24491,66,49,55.9375
24492,67,48,56.125
24493,61,41,53.3125
24494,59,36,51.9375
24495,65,36,52.75
24496,66,43,53.5625
24497,67,29,51.8125
24498,63,38,51.0625
24499,65,28,52.4375
24500,63,30,53.8125
24501,62,34,55.5625
24502,65,53,57.25
24503,68,34,51.375
24504,67,30,52.125
24505,69,20,50.375
24506,65,45,53.5625
24507,62,47,54.4375
24508,64,39,51.0
24509,64,42,54.1875
24510,68,42,56.125
24511,64,45,55.3125
24512,66,43,55.0
24513,63,43,54.875
24514,61,44,54.375
24515,64,38,54.0
24516,64,38,52.1875
24517,65,42,53.1875
24518,66,43,54.25
24519,64,51,59.3125
24520,68,47,54.3125
24521,65,42,53.9375
24522,67,41,54.8125
24523,64,41,53.4375
24524,62,23,53.5625
24525,64,38,52.9375
24526,63,44,52.1875
24527,62,44,52.3125
24528,60,39,52.5
24529,64,47,54.625
24530,69,51,58.5625
24531,65,36,54.6875
24532,61,45,53.9375
24533,65,37,52.125
24534,62,31,51.75
24535,63,36,54.6875
24536,66,42,51.375
24537,64,43,53.0
24538,63,41,52.8125
24539,62,47,55.1875
24540,65,41,54.25
24541,67,51,58.3125
24542,65,42,52.4375
24543,64,49,55.0
24544,60,41,52.625
24545,63,39,52.375
24546,60,35,51.25
24547,66,36,53.4375
24548,65,41,54.625
24549,61,41,52.1875
24550,63,37,51.75
24551,66,44,55.1875
24552,61,46,55.625
24553,62,27,50.75
24554,66,49,57.25
24555,59,35,52.0625
24556,68,49,54.625
24557,61,27,52.4375
24558,61,34,52.0625
24559,59,32,52.8125
24560,63,42,55.3125
24561,66,44,53.6875
24562,69,49,57.1875
24563,65,44,57.5
24564,70,41,54.4375
24565,65,42,57.5625
24566,59,46,52.8125
24567,63,49,55.75
24568,59,42,53.125
24569,65,45,54.9375
24570,64,45,55.25
24571,61,45,53.4375
24572,63,30,51.9375
24573,69,29,55.25
24574,61,41,51.6875
24575,63,47,54.875
24576,64,38,52.5625
24577,63,46,54.8125
24578,67,37,52.6875
24579,62,27,51.0625
24580,66,41,54.375
24581,64,46,54.25
24582,63,46,55.1875
24583,64,42,54.25
24584,68,44,55.5625
24585,63,38,54.875
24586,67,40,56.1875
24587,63,43,55.8125
24588,60,34,51.875
24589,68,47,56.375
24590,65,47,56.875
24591,62,31,51.0625
24592,63,51,57.1875
24593,64,48,55.5625
24594,65,41,52.25
24595,62,39,50.6875
24596,69,44,55.375
24597,64,49,55.9375
24598,68,45,56.875
24599,66,46,54.875
24600,65,36,52.0625
24601,68,48,57.0625
24602,64,43,55.25
24603,59,44,53.375
24604,58,29,50.9375
24605,66,34,52.5625
24606,67,46,56.0625
24607,64,29,52.875
24608,67,34,51.25
24609,63,37,54.4375
24610,64,39,55.1875
24611,66,43,55.8125
24612,66,35,53.5625
24613,63,39,53.9375
24614,60,42,54.8125
24615,63,39,51.8125
24616,64,40,55.0
24617,64,53,57.625
24618,60,25,51.0625
24619,61,49,55.875
24620,69,48,55.1875
24621,61,35,51.625
24622,62,43,51.75
24623,67,28,54.8125
24624,69,38,55.6875
24625,64,45,55.9375
24626,62,52,57.25
24627,62,45,55.125
24628,70,35,52.75
24629,69,40,55.4375
24630,71,53,59.25
24631,66,40,52.5
24632,65,42,53.4375
24633,64,46,55.0
24634,63,48,54.625
24635,62,42,54.6875
24636,59,47,52.75
24637,62,49,55.875
24638,64,38,52.75
24639,68,43,55.9375
24640,63,49,55.5625
24641,64,45,55.0625
24642,65,45,54.8125
24643,66,45,57.125
24644,64,44,54.3125
24645,62,41,52.75
24646,64,41,53.8125
24647,61,49,53.625
24648,63,38,54.5
24649,64,42,54.5625
24650,65,36,57.625
24651,65,45,54.125
24652,66,51,56.625
24653,69,26,50.9375
24654,63,32,54.75
24655,59,46,53.4375
24656,61,43,53.4375
24657,69,48,57.0
24658,67,44,56.6875
24659,63,37,51.4375
24660,66,42,54.1875
24661,63,44,55.6875
24662,64,51,57.125
24663,67,40,56.625
24664,66,41,54.0
24665,62,32,51.0625
24666,66,46,55.0625
24667,66,46,53.6875
24668,62,43,55.0
24669,60,34,53.0
24670,62,44,54.3125
24671,68,43,56.0
24672,60,36,50.5625
24673,60,37,53.25
24674,63,29,52.0
24675,64,37,53.6875
24676,63,41,53.9375
24677,60,37,51.75
24678,63,43,55.5625
24679,66,47,56.0
24680,64,40,54.625
24681,65,43,56.5625
24682,62,46,53.75
24683,69,42,54.625
24684,69,40,54.4375
24685,63,39,53.1875
24686,61,44,54.3125
24687,64,38,52.0
24688,64,48,56.375
24689,63,49,55.8125
24690,66,35,53.875
24691,68,43,56.5625
24692,66,40,53.75
24693,65,46,57.1875
24694,66,46,54.8125
24695,60,41,54.0
24696,59,47,53.5
24697,62,43,54.9375
24698,65,50,56.3125
24699,69,42,56.5
24700,64,26,53.625
24701,63,48,56.25
24702,64,34,53.875
24703,66,40,50.9375
24704,64,39,55.5
24705,62,38,53.5625
24706,62,44,53.0625
24707,61,45,53.5625
24708,63,44,53.0
24709,63,41,54.125
24710,63,34,53.875
24711,64,45,55.5
24712,63,48,54.8125
24713,61,37,53.0
24714,63,34,53.75
24715,62,45,54.75
24716,63,42,53.4375
24717,66,49,57.0625
24718,62,45,53.75
24719,69,40,54.9375
24720,70,49,57.75
24721,62,38,55.5
24722,61,48,55.375
24723,65,35,53.75
24724,67,46,55.6875
24725,61,35,54.125
24726,72,50,57.9375
24727,67,30,54.6875
24728,62,50,56.125
24729,66,47,55.5625
24730,64,43,53.0625
24731,59,38,52.5625
24732,64,43,54.375
24733,67,49,57.9375
24734,68,44,55.25
24735,65,35,54.5625
24736,71,43,55.0
24737,63,38,51.4375
24738,63,33,52.875
24739,68,43,55.3125
24740,64,25,53.5625
24741,62,33,52.875
24742,61,26,54.5
24743,65,44,56.4375
24744,60,29,51.375
24745,64,44,55.125
24746,67,43,56.625
24747,62,47,54.875
24748,64,48,56.75
24749,65,46,55.9375
24750,65,43,51.9375
24751,66,48,56.4375
24752,64,42,56.1875
24753,64,51,57.625
24754,64,49,56.0625
24755,64,38,53.125
24756,62,39,52.4375
24757,64,45,55.8125
24758,69,40,55.0625
24759,65,38,55.5
24760,67,48,54.0625
24761,62,48,54.5625
24762,64,49,56.625
24763,61,46,53.75
24764,65,49,58.1875
24765,64,45,55.1875
24766,67,44,55.5
24767,67,39,56.375
24768,70,44,53.375
24769,61,38,53.25
24770,67,37,55.875
24771,62,47,56.8125
24772,66,37,54.875
24773,61,42,53.0625
24774,63,30,55.125
24775,66,47,57.625
24776,61,49,54.0625
24777,61,42,53.875
24778,63,44,54.625
24779,65,41,54.9375
24780,65,39,55.0625
24781,65,34,53.9375
24782,62,43,55.8125
24783,66,40,54.25
24784,63,43,55.0
24785,61,42,54.0
24786,63,32,53.0625
24787,65,37,54.3125
24788,60,44,53.625
24789,62,45,54.9375
24790,64,50,56.125
24791,66,48,56.0625
24792,62,45,52.25
24793,60,44,53.4375
24794,62,48,55.6875
24795,69,44,56.0
24796,64,43,55.5
24797,73,46,56.625
24798,60,41,51.75
24799,64,37,53.6875
24800,62,41,54.375
24801,72,23,52.5625
24802,70,44,53.375
24803,64,46,55.5625
24804,65,46,55.8125
24805,62,49,55.1875
24806,66,40,53.6875
24807,62,40,53.625
24808,67,42,55.625
24809,61,35,52.625
24810,61,40,51.875
24811,64,29,52.75
24812,67,46,55.375
24813,63,44,54.5625
24814,65,45,54.0
24815,62,44,51.6875
24816,64,43,55.1875
24817,66,45,54.3125
24818,71,48,57.4375
24819,66,44,54.3125
24820,61,48,55.5
24821,64,38,53.25
24822,67,46,57.1875
24823,62,41,52.5625
24824,60,43,53.25
24825,63,40,51.75
24826,63,36,55.5
24827,65,35,54.1875
24828,67,46,54.5
24829,69,40,54.9375
24830,64,48,57.3125
24831,61,34,53.125
24832,69,41,53.0625
24833,62,32,52.9375
24834,70,31,53.75
24835,65,28,54.125
24836,65,32,54.25
24837,64,38,53.4375
24838,60,51,56.0625
24839,66,47,57.0625
24840,71,51,57.5
24841,64,41,53.4375
24842,64,43,55.0
24843,65,41,54.625
24844,62,30,51.3125
24845,69,37,55.6875
24846,64,45,54.875
24847,66,46,55.25
24848,62,46,55.3125
24849,64,47,55.75
24850,64,38,54.6875
24851,66,44,55.0625
24852,63,41,53.6875
24853,65,47,56.0
24854,68,48,54.75
24855,62,48,56.0
24856,62,48,55.625
24857,67,44,57.375
24858,67,38,55.0625
24859,64,50,55.875
24860,64,43,54.9375
24861,61,43,53.9375
24862,63,47,56.25
24863,67,41,56.125
24864,64,36,53.5625
24865,62,47,56.5625
24866,65,44,54.3125
24867,62,38,54.5625
24868,63,49,54.9375
24869,62,44,54.375
24870,64,41,56.4375
24871,62,35,53.4375
24872,63,46,54.9375
24873,62,45,53.8125
24874,68,37,53.0625
24875,64,41,51.0625
24876,62,38,50.9375
24877,61,37,52.0625
24878,68,49,55.9375
24879,65,39,54.125
24880,61,33,53.4375
24881,61,43,54.5
24882,65,41,55.4375
24883,65,36,57.375
24884,64,51,57.75
24885,63,42,53.1875
24886,68,38,50.9375
24887,63,37,52.8125
24888,69,47,54.0625
24889,65,48,55.6875
24890,62,27,50.625
24891,60,35,52.375
24892,63,36,51.5
24893,65,46,56.625
24894,69,35,56.125
24895,67,31,51.6875
24896,64,47,53.375
24897,63,50,55.8125
24898,68,44,55.5625
24899,62,32,51.625
24900,62,43,54.125
24901,63,30,52.25
24902,65,48,56.8125
24903,60,48,54.0
24904,72,40,54.125
24905,62,36,53.4375
24906,63,42,55.4375
24907,62,48,55.25
24908,65,30,54.5625
24909,64,34,55.125
24910,67,44,54.1875
24911,67,43,54.9375
24912,62,40,53.625
24913,66,42,54.0
24914,63,47,55.3125
24915,68,48,55.8125
24916,63,37,54.5
24917,62,43,53.75
24918,63,43,55.625
24919,64,47,56.5625
24920,63,40,53.25
24921,63,48,56.125
24922,63,41,55.25
24923,66,40,53.5
24924,65,41,54.125
24925,62,34,53.75
24926,63,48,54.75
24927,63,44,55.9375
24928,61,36,54.3125
24929,66,45,55.75
24930,67,51,56.4375
24931,61,39,55.125
24932,61,46,53.75
24933,67,38,52.875
24934,65,39,55.75
24935,64,47,55.1875
24936,62,40,53.5625
24937,63,41,55.375
24938,64,47,56.8125
24939,63,46,55.3125
24940,63,42,52.1875
24941,61,37,51.8125
24942,65,40,53.125
24943,65,47,56.125
24944,63,52,56.3125
24945,61,45,54.8125
24946,61,41,52.5625
24947,65,47,54.5
24948,65,39,53.9375
24949,68,48,56.3125
24950,66,40,56.6875
24951,68,31,53.8125
24952,66,50,56.5
24953,65,45,54.25
24954,63,37,54.8125
24955,68,45,56.1875
24956,61,38,51.25
24957,66,38,55.75
24958,64,51,55.6875
24959,67,45,55.125
24960,62,49,56.5625
24961,65,46,57.5
24962,62,48,54.6875
24963,68,38,52.9375
24964,63,41,54.6875
24965,60,43,54.25
24966,63,46,53.9375
24967,64,41,55.0
24968,62,46,54.75
24969,61,32,52.0
24970,65,43,54.3125
24971,61,41,54.4375
24972,69,51,57.5
24973,65,47,56.75
24974,66,48,55.3125
24975,62,27,50.25
24976,63,41,53.8125
24977,63,46,54.5625
24978,62,29,51.9375
24979,69,40,54.5
24980,62,48,56.3125
24981,61,38,53.8125
24982,68,35,52.375
24983,63,39,52.875
24984,64,44,53.5
24985,61,40,52.5
24986,68,42,53.9375
24987,65,39,54.9375
24988,65,46,54.5625
24989,63,48,57.0
24990,66,47,54.5
24991,67,37,55.0
24992,67,43,56.25
24993,62,38,53.9375
24994,67,44,55.75
24995,59,43,53.125
24996,63,33,53.5625
24997,65,36,52.9375
24998,68,33,57.0
24999,63,46,52.6875
25000,63,37,50.375
25001,63,33,51.375
25002,65,41,54.125
25003,64,33,51.875
25004,62,29,53.5625
25005,60,35,50.1875
25006,65,40,53.5625
25007,65,35,50.6875
25008,64,39,55.8125
25009,64,27,53.625
25010,62,41,55.1875
25011,60,42,53.3125
25012,63,38,54.375
25013,65,46,55.75
25014,70,43,53.5625
25015,69,48,56.75
25016,65,44,56.5625
25017,64,42,53.9375
25018,62,39,52.8125
25019,60,44,54.1875
25020,67,46,57.125
25021,63,39,55.125
25022,65,50,57.375
25023,66,46,55.375
25024,68,37,51.8125
25025,67,33,54.125
25026,66,43,55.4375
25027,62,40,52.0625
25028,61,50,55.5
25029,60,33,51.375
25030,64,30,54.3125
25031,63,31,53.0625
25032,67,39,54.875
25033,64,38,55.5625
25034,66,49,56.6875
25035,67,46,54.9375
25036,65,23,54.5625
25037,67,34,52.0625
25038,61,40,51.5
25039,68,32,53.6875
25040,70,37,51.9375
25041,61,43,51.625
25042,70,45,55.75
25043,69,29,54.6875
25044,63,38,53.8125
25045,63,34,53.125
25046,62,39,51.4375
25047,62,40,52.5
25048,62,45,53.0625
25049,59,40,51.375
25050,62,38,53.25
25051,67,38,54.375
25052,65,47,57.75
25053,63,48,56.5625
25054,65,37,53.875
25055,65,36,53.9375
25056,64,41,54.8125
25057,66,45,54.0625
25058,63,37,53.625
25059,57,33,48.5
25060,59,37,53.1875
25061,65,38,54.4375
25062,64,43,54.625
25063,65,34,52.0625
25064,62,35,52.625
25065,64,38,53.375
25066,63,29,53.0
25067,65,45,57.125
25068,61,41,53.5625
25069,62,45,54.4375
25070,68,39,56.125
25071,63,36,53.5
25072,69,35,53.4375
25073,66,46,55.6875
25074,62,45,54.25
25075,61,36,53.25
25076,64,31,54.6875
25077,67,44,55.1875
25078,61,47,54.5625
25079,63,39,54.125
25080,68,39,54.75
25081,70,39,51.125
25082,66,45,56.1875
25083,65,45,54.5
25084,62,43,52.125
25085,65,40,55.0
25086,66,41,53.0
25087,62,45,54.3125
25088,62,38,51.25
25089,66,27,52.9375
25090,67,33,55.1875
25091,61,41,51.5625
25092,64,42,53.1875
25093,64,41,53.1875
25094,63,35,53.4375
25095,66,39,52.6875
25096,60,27,53.125
25097,67,40,53.0
25098,62,36,54.25
25099,64,45,55.0
25100,65,41,55.6875
25101,61,39,50.875
25102,63,37,54.0625
25103,68,39,54.5625
25104,61,44,52.6875
25105,66,40,55.375
25106,67,38,53.5
25107,64,38,53.6875
25108,62,50,56.5625
25109,64,31,55.1875
25110,61,46,53.8125
25111,60,32,52.0
25112,61,43,54.875
25113,63,40,50.25
25114,64,36,54.25
25115,61,49,54.9375
25116,65,37,54.3125
25117,63,45,56.5
25118,66,21,52.0
25119,63,44,55.875
25120,69,49,55.25
25121,65,29,53.125
25122,61,35,52.5
25123,62,49,55.5
25124,67,36,52.0
25125,65,37,52.8125
25126,60,46,54.8125
25127,60,40,52.75
25128,62,49,55.8125
25129,66,48,55.625
25130,58,43,53.25
25131,63,43,54.6875
25132,68,41,56.9375
25133,63,32,51.9375
25134,61,29,50.75
25135,66,42,55.0625
25136,64,41,55.625
25137,69,51,56.6875
25138,65,31,54.5
25139,69,41,53.625
25140,65,45,56.75
25141,61,46,54.25
25142,68,34,55.0
25143,64,38,54.0
25144,62,45,56.5
25145,65,46,54.875
25146,62,50,56.5625
25147,67,46,55.0
25148,65,41,54.0
25149,62,45,53.75
25150,66,43,57.0625
25151,61,43,51.9375
25152,58,45,52.125
25153,67,42,56.5
25154,65,21,50.5625
25155,68,32,53.3125
25156,65,43,54.75
25157,61,43,54.4375
25158,66,38,53.1875
25159,67,40,54.5625
25160,66,32,51.875
25161,61,33,50.5625
25162,61,42,53.9375
25163,63,42,55.625
25164,63,27,52.5
25165,69,41,54.5
25166,63,42,53.3125
25167,60,43,53.875
25168,66,45,55.6875
25169,62,45,53.125
25170,62,45,52.875
25171,66,44,56.625
25172,60,46,54.375
25173,65,46,54.8125
25174,66,33,50.8125
25175,65,48,56.25
25176,64,37,52.5
25177,62,45,53.25
25178,62,45,54.0
25179,62,44,53.625
25180,62,46,55.0
25181,64,35,53.0625
25182,67,38,53.4375
25183,65,47,56.125
25184,62,39,50.8125
25185,65,40,53.9375
25186,64,49,55.9375
25187,64,41,52.875
25188,60,35,51.1875
25189,64,45,53.0
25190,62,49,55.25
25191,63,41,55.25
25192,59,40,53.125
25193,61,40,54.25
25194,61,47,53.6875
25195,66,47,56.6875
25196,61,46,55.0625
25197,62,39,52.3125
25198,65,44,55.6875
25199,66,49,58.375
25200,61,42,52.3125
25201,66,38,51.3125
25202,64,43,54.75
25203,59,28,50.5625
25204,60,38,51.5625
25205,58,31,51.5625
25206,62,40,52.8125
25207,61,38,51.0
25208,62,46,54.9375
25209,64,45,53.6875
25210,64,42,54.375
25211,70,37,53.375
25212,63,37,51.8125
25213,63,47,54.4375
25214,62,37,53.4375
25215,68,36,55.0625
25216,62,40,52.875
25217,63,35,54.9375
25218,65,47,56.0625
25219,61,52,55.4375
25220,64,49,56.0
25221,64,49,56.5
25222,67,31,53.25
25223,64,46,54.375
25224,65,33,55.1875
25225,65,47,55.8125
25226,65,47,55.25
25227,63,44,55.8125
25228,61,39,53.5625
25229,66,38,50.1875
25230,65,45,54.0
25231,62,49,56.375
25232,61,43,53.875
25233,64,45,55.625
25234,62,49,55.3125
25235,64,47,54.4375
25236,65,47,56.125
25237,64,36,52.875
25238,61,28,50.75
25239,66,46,55.625
25240,59,31,52.25
25241,64,45,55.0625
25242,66,41,54.5625
25243,61,39,53.8125
25244,68,29,51.1875
25245,68,29,53.125
25246,63,17,53.125
25247,63,43,54.6875
25248,66,30,50.1875
25249,62,31,51.3125
25250,63,43,52.875
25251,63,44,52.875
25252,61,30,51.5625
25253,60,39,51.625
25254,73,40,54.25
25255,58,45,53.0625
25256,58,41,53.0
25257,60,43,53.0625
25258,62,41,54.375
25259,68,30,54.375
25260,66,35,51.6875
25261,66,49,56.3125
25262,64,45,57.25
25263,61,46,54.25
25264,60,47,54.875
25265,66,47,56.75
25266,63,39,53.8125
25267,63,39,53.4375
25268,67,44,53.0625
25269,65,40,53.1875
25270,61,41,51.75
25271,64,51,56.3125
25272,61,39,51.0625
25273,58,38,51.75
25274,62,26,53.0
25275,63,42,53.875
25276,60,33,51.625
25277,61,32,50.9375
25278,63,41,53.375
25279,59,47,53.625
25280,66,40,55.25
25281,61,42,53.8125
25282,66,41,53.625
25283,67,45,55.4375
25284,66,38,51.875
25285,58,30,48.9375
25286,64,49,56.875
25287,67,40,52.875
25288,62,41,52.6875
25289,62,28,50.0625
25290,63,41,52.625
25291,65,34,50.75
25292,63,38,54.875
25293,62,39,52.6875
25294,63,39,52.0
25295,64,49,57.625
25296,63,47,57.0625
25297,68,40,56.9375
25298,66,50,56.1875
25299,62,49,55.75
25300,59,45,53.8125
25301,69,48,56.0
25302,69,36,54.6875
25303,66,48,57.0
25304,59,47,54.5
25305,63,42,54.5
25306,62,42,55.25
25307,63,44,52.8125
25308,65,36,54.875
25309,64,39,54.4375
25310,64,47,55.875
25311,63,38,53.875
25312,64,41,56.3125
25313,65,47,56.5625
25314,62,41,53.125
25315,65,48,55.125
25316,61,45,54.8125
25317,63,49,55.3125
25318,64,37,54.125
25319,63,43,56.3125
25320,67,44,56.9375
25321,65,49,56.375
25322,67,44,56.5
25323,68,40,52.75
25324,63,19,52.9375
25325,63,35,52.9375
25326,62,37,53.1875
25327,67,48,57.9375
25328,59,34,49.8125
25329,60,27,50.9375
25330,61,41,53.875
25331,64,46,54.9375
25332,65,46,53.8125
25333,62,39,54.625
25334,61,34,52.8125
25335,58,46,53.4375
25336,61,31,54.0625
25337,61,48,54.3125
25338,68,34,54.75
25339,64,44,53.375
25340,68,23,49.9375
25341,67,33,53.5625
25342,67,39,57.3125
25343,67,47,55.1875
25344,61,48,54.0625
25345,68,43,53.875
25346,63,42,54.125
25347,60,40,50.1875
25348,65,28,52.4375
25349,66,43,57.125
25350,65,46,55.4375
25351,64,39,53.3125
25352,64,38,53.1875
25353,62,32,51.1875
25354,62,45,53.5625
25355,63,35,53.1875
25356,66,31,52.75
25357,58,36,49.0625
25358,63,48,54.25
25359,60,42,53.875
25360,63,46,54.125
25361,68,32,55.625
25362,65,42,55.25
25363,66,51,58.1875
25364,63,43,55.1875
25365,65,43,54.5625
25366,62,27,49.875
25367,63,41,52.5625
25368,66,37,54.6875
25369,63,45,55.9375
25370,61,27,47.375
25371,64,38,53.6875
25372,67,29,53.1875
25373,65,36,53.0
25374,60,35,52.625
25375,66,28,53.0
25376,65,33,50.8125
25377,61,45,54.25
25378,62,39,52.125
25379,67,46,54.9375
25380,65,32,52.5625
25381,61,42,52.125
25382,65,41,54.0625
25383,65,22,49.6875
25384,63,30,53.375
25385,70,32,54.125
25386,62,29,51.0
25387,63,47,54.875
25388,66,39,53.4375
25389,66,37,50.25
25390,63,36,51.125
25391,62,46,53.0625
25392,65,45,56.0
25393,71,43,53.9375
25394,63,47,56.125
25395,65,47,56.0
25396,66,42,52.375
25397,64,11,51.125
25398,66,39,52.6875
25399,60,38,53.9375
25400,67,34,54.875
25401,59,47,54.3125
25402,63,44,55.1875
25403,57,44,52.375
25404,62,33,51.75
25405,63,44,53.8125
25406,68,49,56.0625
25407,64,47,54.4375
25408,63,46,55.1875
25409,65,20,52.0
